participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.prolific_ID,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
50,5syc80nb,5c33ccf9377d960001044af0,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:33.363176,1,,,2.0,50,,0.0,5c33ccf9377d960001044af0,1,1,al9gerxp,,,,,0
51,r459pzy2,60a7d8b0fc03b8046e42b211,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:34.975195,1,,,0.0,51,,0.0,60a7d8b0fc03b8046e42b211,1,1,al9gerxp,,,,,0
52,52ltqnj2,614ee347a57616853a7b1356,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:35.069785,1,,,7.0,52,,0.0,614ee347a57616853a7b1356,1,1,al9gerxp,,,,,0
53,wqiz6dda,60121fca666552254559110d,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:36.218673,1,,,14.0,53,,0.0,60121fca666552254559110d,1,1,al9gerxp,,,,,0
54,i7t9uesp,610c46ec070a815a79afe046,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:38.261887,1,,,10.0,54,,0.0,610c46ec070a815a79afe046,1,1,al9gerxp,,,,,0
55,e8w6xg9u,5bbc18010cb04c00015025ce,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:39.486008,1,,,4.0,55,,0.0,5bbc18010cb04c00015025ce,1,1,al9gerxp,,,,,0
56,t7167c6k,5c509cad3e4c8400010ac228,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:39.567863,1,,,10.0,56,,0.0,5c509cad3e4c8400010ac228,1,1,al9gerxp,,,,,0
57,8t8anjpb,60fdaf0e27b6ed924e1a28d0,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:39.956840,1,,,5.0,57,,0.0,60fdaf0e27b6ed924e1a28d0,1,1,al9gerxp,,,,,0
58,zfa80s5i,5ec6d423fc10270f0bbbc90e,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:42.326342,1,,,11.0,58,,0.0,5ec6d423fc10270f0bbbc90e,1,1,al9gerxp,,,,,0
59,7d3ogrpx,614e8940d8d08d51a2785582,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:42.503080,1,,,12.0,59,,0.0,614e8940d8d08d51a2785582,1,1,al9gerxp,,,,,0
60,i2c584zz,5ececb180ce9a12d14704ef5,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:43.794067,1,,,10.0,60,,0.0,5ececb180ce9a12d14704ef5,1,1,al9gerxp,,,,,0
61,skfe3lea,5e8b0faa3d71b07b69ef26f4,0,23,24,survey,Survey,2021-12-14 18:29:44.609616,1,,,5.0,61,,0.0,5e8b0faa3d71b07b69ef26f4,1,1,al9gerxp,,,,,0
62,9iiwpzt3,5d9f8573ce3daf0015e3e400,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:45.050732,1,,,10.0,62,,0.0,5d9f8573ce3daf0015e3e400,1,1,al9gerxp,,,,,0
63,8i6522pf,60feb1a03c29d23a1476520f,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:45.184618,1,,,5.0,63,,0.0,60feb1a03c29d23a1476520f,1,1,al9gerxp,,,,,0
64,e1p74p4t,6108103e7cdaf6c911ee5c4c,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:47.721712,1,,,8.0,64,,0.0,6108103e7cdaf6c911ee5c4c,1,1,al9gerxp,,,,,0
65,gr26jgv5,55e7b91341988f000575d6b5,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:48.932304,1,,,13.0,65,,0.0,55e7b91341988f000575d6b5,1,1,al9gerxp,,,,,0
66,plf8cokx,5e5e5b2488479216d9171d1b,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:49.470880,1,,,10.0,66,,0.0,5e5e5b2488479216d9171d1b,1,1,al9gerxp,,,,,0
67,xfmovl3c,61099736cede2ad0e1b3ba78,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:49.628782,1,,,13.0,67,,0.0,61099736cede2ad0e1b3ba78,1,1,al9gerxp,,,,,0
68,wwimoh43,611eb5db46ee495d60b16aae,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:50.030351,1,,,5.0,68,,0.0,611eb5db46ee495d60b16aae,1,1,al9gerxp,,,,,0
69,7dmi0lnt,5c27e76978fad500019328cc,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:50.074273,1,,,10.0,69,,0.0,5c27e76978fad500019328cc,1,1,al9gerxp,,,,,0
70,08s8soqb,603e86969a3fd3ec23e64a13,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:50.487019,1,,,15.0,70,,0.0,603e86969a3fd3ec23e64a13,1,1,al9gerxp,,,,,0
71,h0duyyfk,5ddd675deb3973cbee9e415c,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:51.007308,1,,,6.0,71,,0.0,5ddd675deb3973cbee9e415c,1,1,al9gerxp,,,,,0
72,70qyu6xu,593ab35d51244c00013dcb69,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:53.404768,1,,,10.0,72,,0.0,593ab35d51244c00013dcb69,1,1,al9gerxp,,,,,0
73,6ghi2wzl,5c347cb8bef9a20001e30950,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:53.747972,1,,,5.0,73,,0.0,5c347cb8bef9a20001e30950,1,1,al9gerxp,,,,,0
74,9tja34ot,5f357a52ddc87914266543e3,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:53.776974,1,,,4.0,74,,0.0,5f357a52ddc87914266543e3,1,1,al9gerxp,,,,,0
75,acd7k1h5,6102d5e6ff92a8dd0cce6b8f,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:54.660364,1,,,14.0,75,,0.0,6102d5e6ff92a8dd0cce6b8f,1,1,al9gerxp,,,,,0
76,xvrl1kqh,61380e91fdd449e05017e8ac,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:29:54.981897,1,,,11.0,76,,0.0,61380e91fdd449e05017e8ac,1,1,al9gerxp,,,,,0
